"sep=	"
Shimmer_B64E_Timestamp_FormattedUnix_CAL	Shimmer_B64E_ECG_LA-RA_24BIT_CAL	Shimmer_B64E_ECG_LL-RA_24BIT_CAL	Shimmer_B64E_ECG_RESP_24BIT_CAL	Shimmer_B64E_ECG_Vx-RL_24BIT_CAL	
yyyy/mm/dd hh:mm:ss.000	mV	mV	mV	mV	
2015/06/25 15:39:30.821	-0.0800550079411278	-0.585627625659421	-1.51852089387428	-2.88017724516121	
2015/06/25 15:39:30.822	-0.0800550079411278	-0.585627625659421	-1.516357245011	-2.94256245405226	
2015/06/25 15:39:30.823	-0.0800550079411278	-0.585627625659421	-1.51996332644979	-2.95987164495845	
2015/06/25 15:39:30.824	-0.0800550079411278	-0.585627625659421	-1.51419359614773	-3.04461455877001	
2015/06/25 15:39:30.825	-0.0800550079411278	-0.585627625659421	-1.50986629842118	-3.10952402466822	
2015/06/25 15:39:30.826	-0.0804156160850067	-0.577694246494084	-1.5113087309967	-3.14269997390508	
2015/06/25 15:39:30.827	-0.0742852776390645	-0.575891205774689	-1.51779967758652	-3.16181220553067	
2015/06/25 15:39:30.828	-0.0742852776390645	-0.575891205774689	-1.51491481243549	-3.17443349056643	
2015/06/25 15:39:30.829	-0.0742852776390645	-0.575891205774689	-1.51166933914057	-3.19787301991856	
2015/06/25 15:39:30.830	-0.0742852776390645	-0.575891205774689	-1.51527542057936	-3.20003666878184	
2015/06/25 15:39:30.831	-0.0742852776390645	-0.575891205774689	-1.5095056902773	-3.13837267617854	
2015/06/25 15:39:30.832	-0.0670731147614854	-0.577333638350205	-1.51347237985997	-3.03740239589243	
2015/06/25 15:39:30.833	-0.0771701427900961	-0.578776070925721	-1.51239055542833	-3.01756894797909	
2015/06/25 15:39:30.834	-0.0699579799125171	-0.569039651040989	-1.49976927039257	-2.98367178245446	
2015/06/25 15:39:30.835	-0.0663518984737275	-0.560745663731773	-1.50193291925584	-2.88775001618266	
2015/06/25 15:39:30.836	-0.0663518984737275	-0.560745663731773	-1.5026541355436	-2.85349224251416	
2015/06/25 15:39:30.837	-0.0631064251788169	-0.564712353314442	-1.50914508213342	-2.83798609232737	
2015/06/25 15:39:30.838	-0.0667125066176065	-0.562909312595047	-1.50012987853645	-2.80877683267317	
2015/06/25 15:39:30.839	-0.0634670333226959	-0.561466880019531	-1.50481778440687	-2.78677973589656	
2015/06/25 15:39:30.840	-0.0558942623012379	-0.561106271875652	-1.50770264955791	-2.79038581733535	
2015/06/25 15:39:30.841	-0.0566154785889958	-0.550288027559284	-1.50698143327015	-2.83077392944979	
2015/06/25 15:39:30.842	-0.0609427763155432	-0.553172892710315	-1.50914508213342	-2.94184123776451	
2015/06/25 15:39:30.843	-0.0331759492368638	-0.515309037603025	-1.49399954009051	-2.80805561638541	
2015/06/25 15:39:30.858	-0.0331759492368638	-0.515309037603025	-1.49363893194663	-2.78064939745061	
2015/06/25 15:39:30.859	-0.0266850026470426	-0.518915119041815	-1.49868744596093	-2.76983115313425	
2015/06/25 15:39:30.860	-0.0227183130643741	-0.511702956164236	-1.49724501338542	-2.80372831865887	
2015/06/25 15:39:30.861	-0.0219970967766162	-0.503769576998899	-1.49039345865172	-2.89820765235515	
2015/06/25 15:39:30.862	-0.0317335166613479	-0.509178699157083	-1.50193291925584	-2.96708380783603	
2015/06/25 15:39:30.863	-0.0227183130643741	-0.50665444214993	-1.4976056215293	-2.98439299874222	
2015/06/25 15:39:30.864	-0.023800137496011	-0.505212009574414	-1.49688440524154	-3.07815111615075	
2015/06/25 15:39:30.865	-0.0259637863592847	-0.492590724538651	-1.50481778440687	-3.14883031235103	
2015/06/25 15:39:30.866	-0.0248819619276478	-0.498721062984593	-1.4958025808099	-3.17695774757358	
2015/06/25 15:39:30.867	-0.0295698677980742	-0.498721062984593	-1.49616318895378	-3.18957903260935	
2015/06/25 15:39:30.868	-0.0245213537837689	-0.496918022265199	-1.49688440524154	-3.20003666878184	
2015/06/25 15:39:30.869	-0.0194728397694635	-0.490427075675377	-1.49796622967317	-3.21770646783191	
2015/06/25 15:39:30.870	-0.0191122316255846	-0.489345251243741	-1.49724501338542	-3.1921032896165	
2015/06/25 15:39:30.871	-0.0216364886327372	-0.492590724538651	-1.49724501338542	-3.18416991045116	
2015/06/25 15:39:30.872	-0.0147849338990371	-0.485017953517193	-1.49724501338542	-3.06913591255378	
2015/06/25 15:39:30.873	-0.0147849338990371	-0.485017953517193	-1.49652379709766	-3.04281151805061	
2015/06/25 15:39:30.874	-0.015506150186795	-0.481051263934525	-1.49796622967317	-3.00747191995048	
2015/06/25 15:39:30.875	-0.0162273664745529	-0.483575520941677	-1.49291771565887	-2.90686224780825	
2015/06/25 15:39:30.876	-0.0165879746184319	-0.47924822321513	-1.49868744596093	-2.84736190406822	
2015/06/25 15:39:30.877	-0.00757277102145803	-0.473478492913067	-1.50012987853645	-2.84844372849986	
2015/06/25 15:39:30.878	-0.00757277102145803	-0.473478492913067	-1.49472075637826	-2.82211933399669	
2015/06/25 15:39:30.879	-0.00757277102145803	-0.473478492913067	-1.49508136452214	-2.8048101430905	
2015/06/25 15:39:30.880	-0.00757277102145803	-0.473478492913067	-1.49183589122723	-2.78317365445777	
2015/06/25 15:39:30.881	-0.00757277102145803	-0.473478492913067	-1.49940866224869	-2.84447703891719	
2015/06/25 15:39:30.882	-0.00432729772654745	-0.449317747273177	-1.49399954009051	-2.95806860423906	
2015/06/25 15:39:30.883	-0.000721216287757908	-0.451120787992571	-1.49147528308335	-2.97645961957689	
2015/06/25 15:39:30.884	-0.000721216287757908	-0.451120787992571	-1.49796622967317	-3.02009320498624	
2015/06/25 15:39:30.885	-0.000721216287757908	-0.451120787992571	-1.4976056215293	-3.0961815233447	
2015/06/25 15:39:30.886	-0.000721216287757908	-0.451120787992571	-1.49868744596093	-3.15820612409188	
2015/06/25 15:39:30.887	-0.000721216287757908	-0.451120787992571	-1.50085109482421	-3.18128504530013	
2015/06/25 15:39:30.888	0.00324547329491059	-0.438499502956808	-1.49904805410481	-3.16902436840825	
2015/06/25 15:39:30.889	0.0137031094674003	-0.428763083072076	-1.49796622967317	-3.18236686973177	
2015/06/25 15:39:30.891	0.0122606768918844	-0.428041866784318	-1.49904805410481	-3.19174268147262	
2015/06/25 15:39:30.892	0.0126212850357634	-0.431647948223108	-1.49255710751499	-3.10952402466822	
2015/06/25 15:39:30.893	0.0147849338990371	-0.41361754102916	-1.48859041793232	-3.032714490022	
2015/06/25 15:39:30.893	0.0245213537837689	-0.415059973604676	-1.48534494463741	-3.02009320498624	
2015/06/25 15:39:30.894	0.0256031782154057	-0.404602337432186	-1.48173886319862	-2.9436442784839	
2015/06/25 15:39:30.895	0.0338971655246217	-0.404241729288307	-1.4820994713425	-2.88522575917551	
2015/06/25 15:39:30.896	0.0324547329491059	-0.398111390842365	-1.47993582247923	-2.85890136467235	
2015/06/25 15:39:30.897	0.0324547329491059	-0.398111390842365	-1.47308426774553	-2.86106501353562	
2015/06/25 15:39:30.898	0.0418305446899587	-0.387293146525997	-1.47921460619147	-2.83149514573755	
2015/06/25 15:39:30.899	0.039306287682806	-0.386932538382118	-1.47921460619147	-2.82897088873039	
2015/06/25 15:39:30.900	0.039306287682806	-0.386932538382118	-1.47452670032104	-2.83690426789573	
2015/06/25 15:39:30.901	0.039306287682806	-0.386932538382118	-1.47344487588941	-2.93066238530426	
2015/06/25 15:39:30.902	0.039306287682806	-0.386932538382118	-1.47849338990371	-2.99485063491471	
2015/06/25 15:39:30.903	0.039306287682806	-0.386932538382118	-1.48282068763026	-3.00783252809435	
2015/06/25 15:39:30.904	0.0457972342726272	-0.372868820770838	-1.47813278175983	-3.11349071425089	
2015/06/25 15:39:30.905	0.0457972342726272	-0.372868820770838	-1.47993582247923	-3.17443349056643	
2015/06/25 15:39:30.906	0.0457972342726272	-0.372868820770838	-1.47957521433535	-3.19715180363081	
2015/06/25 15:39:30.907	0.0457972342726272	-0.372868820770838	-1.4770509573282	-3.21590342711251	
2015/06/25 15:39:30.908	0.0457972342726272	-0.372868820770838	-1.48029643062311	-3.2195095085513	
2015/06/25 15:39:30.909	0.0670731147614854	-0.342938344828885	-1.48029643062311	-3.23898234832076	
2015/06/25 15:39:30.910	0.0638276414665748	-0.352314156569738	-1.47741156547207	-3.21518221082475	
2015/06/25 15:39:30.911	0.0634670333226959	-0.339692871533975	-1.47957521433535	-3.20220031764511	
2015/06/25 15:39:30.912	0.0634670333226959	-0.339692871533975	-1.4770509573282	-3.08319963016506	
2015/06/25 15:39:30.913	0.070679196200275	-0.328153410929848	-1.48246007948638	-3.03992665289958	
2015/06/25 15:39:30.914	0.070679196200275	-0.328153410929848	-1.47416609217716	-2.99989914892902	
2015/06/25 15:39:30.915	0.0714004124880329	-0.321301856196148	-1.4820994713425	-2.90145312565006	
2015/06/25 15:39:30.916	0.0732034532074277	-0.3101230037359	-1.47993582247923	-2.86250744611114	
2015/06/25 15:39:30.917	0.0789731835094909	-0.310483611879779	-1.48137825505474	-2.84700129592434	
2015/06/25 15:39:30.918	0.0807762242288857	-0.307598746728748	-1.47416609217716	-2.8322163620253	
2015/06/25 15:39:30.919	0.0851035219554331	-0.300747191995048	-1.48282068763026	-2.80300710237111	
2015/06/25 15:39:30.920	0.0915944685452543	-0.291371380254195	-1.47272365960165	-2.80192527793947	
2015/06/25 15:39:30.921	0.0962823744156807	-0.276947054499037	-1.4839025120619	-2.95265948208087	
2015/06/25 15:39:30.923	0.0952005499840438	-0.279471311506189	-1.48029643062311	-2.99485063491471	
2015/06/25 15:39:30.924	0.093758117408528	-0.274783405635763	-1.48642676906905	-3.03415692259752	
2015/06/25 15:39:30.925	0.0970035907034386	-0.269374283477579	-1.48318129577414	-3.14594544719999	
2015/06/25 15:39:30.926	0.102773321005502	-0.268653067189821	-1.48137825505474	-3.18416991045116	
2015/06/25 15:39:30.927	0.102412712861623	-0.261080296168363	-1.4839025120619	-3.20833065609105	
2015/06/25 15:39:30.928	0.101330888429986	-0.253507525146905	-1.48462372834965	-3.21013369681045	
2015/06/25 15:39:30.929	0.106018794300412	-0.24485292969381	-1.48029643062311	-3.25340667407592	
2015/06/25 15:39:30.930	0.106018794300412	-0.24485292969381	-1.48462372834965	-3.26278248581678	
2015/06/25 15:39:30.931	0.106018794300412	-0.24485292969381	-1.48642676906905	-3.20364275022063	
2015/06/25 15:39:30.932	0.114312781609628	-0.233313469089683	-1.48246007948638	-3.14558483905612	
2015/06/25 15:39:30.933	0.114312781609628	-0.233313469089683	-1.48426312020577	-3.08103598130178	
2015/06/25 15:39:30.934	0.114673389753507	-0.228625563219257	-1.48029643062311	-3.06516922297111	
2015/06/25 15:39:30.935	0.114673389753507	-0.228625563219257	-1.4820994713425	-2.98835968832489	
2015/06/25 15:39:30.935	0.121164336343329	-0.218167927046767	-1.48498433649353	-2.92705630386547	
2015/06/25 15:39:30.936	0.119361295623934	-0.216004278183493	-1.48282068763026	-2.89243792205309	
2015/06/25 15:39:30.937	0.119721903767813	-0.218889143334525	-1.48570555278129	-2.87981663701733	
2015/06/25 15:39:30.938	0.128737107364787	-0.219610359622283	-1.48714798535681	-2.85781954024071	
2015/06/25 15:39:30.939	0.126212850357634	-0.214561845607978	-1.4889510260762	-2.84411643077331	
2015/06/25 15:39:30.940	0.126212850357634	-0.214561845607978	-1.49111467493947	-2.85781954024071	
2015/06/25 15:39:30.941	0.126212850357634	-0.214561845607978	-1.48714798535681	-2.93967758890123	
2015/06/25 15:39:30.942	0.126212850357634	-0.214561845607978	-1.49472075637826	-3.00639009551884	
2015/06/25 15:39:30.943	0.126212850357634	-0.214561845607978	-1.4976056215293	-3.03415692259752	
2015/06/25 15:39:30.944	0.135228053954608	-0.192564748831361	-1.49688440524154	-3.11998166084071	
2015/06/25 15:39:30.945	0.14135839240055	-0.188237451104814	-1.49940866224869	-3.16902436840825	
2015/06/25 15:39:30.946	0.139915959825034	-0.186434410385419	-1.49255710751499	-3.19823362806244	
2015/06/25 15:39:30.947	0.13775231096176	-0.183549545234388	-1.49652379709766	-3.19823362806244	
2015/06/25 15:39:30.948	0.14135839240055	-0.174534341637414	-1.49616318895378	-3.22203376555845	
2015/06/25 15:39:30.949	0.145685690127097	-0.183910153378267	-1.50012987853645	-3.23285200987482	
2015/06/25 15:39:30.950	0.140276567968913	-0.187876842960935	-1.50193291925584	-3.2195095085513	
2015/06/25 15:39:30.951	0.143161433119945	-0.18607380224154	-1.50337535183136	-3.14594544719999	
2015/06/25 15:39:30.952	0.146767514558734	-0.178501031220082	-1.50012987853645	-3.08860875232324	
2015/06/25 15:39:30.953	0.147128122702613	-0.173091909061898	-1.49796622967317	-2.99989914892902	
2015/06/25 15:39:30.955	0.15181602857304	-0.171288868342503	-1.50157231111196	-2.93282603416753	
2015/06/25 15:39:30.956	0.150734204141403	-0.169846435766987	-1.50409656811912	-2.89712582792352	
2015/06/25 15:39:30.957	0.143522041263824	-0.16876461133535	-1.5095056902773	-2.88450454288775	
2015/06/25 15:39:30.958	0.146406906414855	-0.166961570615956	-1.50409656811912	-2.85854075652847	
2015/06/25 15:39:30.959	0.146406906414855	-0.166961570615956	-1.51202994728445	-2.84483764706107	
2015/06/25 15:39:30.960	0.14496447383934	-0.170928260198624	-1.51166933914057	-2.83582244346409	
2015/06/25 15:39:30.961	0.139555351681155	-0.17597677421293	-1.51888150201815	-2.90397738265722	
2015/06/25 15:39:30.962	0.134867445810729	-0.175616166069051	-1.52068454273755	-3.01324165025254	
2015/06/25 15:39:30.963	0.134867445810729	-0.175616166069051	-1.51960271830591	-3.03343570630976	
2015/06/25 15:39:30.964	0.134867445810729	-0.175616166069051	-1.51311177171609	-3.08428145459669	
2015/06/25 15:39:30.965	0.134867445810729	-0.175616166069051	-1.51275116357221	-3.16325463810618	
2015/06/25 15:39:30.966	0.140637176112792	-0.175255557925172	-1.51743906944264	-3.21482160268087	
2015/06/25 15:39:30.967	0.139915959825034	-0.175616166069051	-1.51743906944264	-3.23934295646464	
2015/06/25 15:39:30.968	0.139915959825034	-0.175616166069051	-1.52140575902531	-3.226361063285	
2015/06/25 15:39:30.969	0.139915959825034	-0.175616166069051	-1.5181602857304	-3.24943998449325	
2015/06/25 15:39:30.970	0.139915959825034	-0.175616166069051	-1.52429062417634	-3.2606188369535	
2015/06/25 15:39:30.971	0.139915959825034	-0.175616166069051	-1.52429062417634	-3.21626403525639	
2015/06/25 15:39:30.972	0.123327985206602	-0.193285965119119	-1.52645427303961	-3.10483611879779	
2015/06/25 15:39:30.973	0.121524944487207	-0.195089005838514	-1.52248758345694	-3.08788753603548	
2015/06/25 15:39:30.974	0.114312781609628	-0.198695087277304	-1.52789670561513	-3.05723584380577	
2015/06/25 15:39:30.975	0.114312781609628	-0.202661776859972	-1.53546947663659	-2.9797050928718	
2015/06/25 15:39:30.976	0.113230957177992	-0.215643670039614	-1.53258461148555	-2.9180411002685	
2015/06/25 15:39:30.976	0.107821835019807	-0.216364886327372	-1.5318633951978	-2.87873481258569	
2015/06/25 15:39:30.977	0.106379402444291	-0.215643670039614	-1.53474826034883	-2.85601649952132	
2015/06/25 15:39:30.978	0.104936969868776	-0.228625563219257	-1.54087859879477	-2.84051034933452	
2015/06/25 15:39:30.979	0.100609672142228	-0.228986171363136	-1.54087859879477	-2.81923446884566	
2015/06/25 15:39:30.980	0.0894308196819806	-0.244492321549931	-1.54700893724071	-2.82644663172324	
2015/06/25 15:39:30.981	0.0807762242288857	-0.250262051851994	-1.54773015352847	-2.90469859894497	
2015/06/25 15:39:30.982	0.0811368323727646	-0.265046985751031	-1.54989380239174	-2.98799908018101	
2015/06/25 15:39:30.983	0.0768095346462172	-0.264325769463273	-1.55458170826217	-2.99304759419532	
2015/06/25 15:39:30.984	0.0710398043441539	-0.281274352225584	-1.54773015352847	-3.07238138584869	
2015/06/25 15:39:30.985	0.0710398043441539	-0.281274352225584	-1.5506150186795	-3.14125754132957	
2015/06/25 15:39:30.986	0.0710398043441539	-0.281274352225584	-1.54917258610399	-3.17082740912764	
2015/06/25 15:39:30.987	0.0710398043441539	-0.281274352225584	-1.54845136981623	-3.17984261272462	
2015/06/25 15:39:30.988	0.0710398043441539	-0.281274352225584	-1.5506150186795	-3.21482160268087	
2015/06/25 15:39:30.989	0.0508457482869325	-0.307598746728748	-1.54809076167235	-3.2126579538176	
2015/06/25 15:39:30.990	0.0515669645746904	-0.316974558469601	-1.55494231640605	-3.2076094398033	
2015/06/25 15:39:30.991	0.0515669645746904	-0.316974558469601	-1.55890900598872	-3.12430895856726	
2015/06/25 15:39:30.992	0.0515669645746904	-0.316974558469601	-1.56071204670811	-3.06300557410783	
2015/06/25 15:39:30.993	0.0515669645746904	-0.316974558469601	-1.55890900598872	-3.12430895856726	
2015/06/25 15:39:30.994	0.0515669645746904	-0.316974558469601	-1.5592696141326	-3.00999617695763	
2015/06/25 15:39:30.995	0.023439529352132	-0.353395981001375	-1.55386049197441	-2.91695927583686	
2015/06/25 15:39:30.996	0.023439529352132	-0.353395981001375	-1.55205745125502	-2.86250744611114	
2015/06/25 15:39:30.997	0.023439529352132	-0.353395981001375	-1.55277866754278	-2.86322866239889	
2015/06/25 15:39:30.998	0.0144243257551582	-0.378277942929023	-1.54484528837744	-2.84339521448555	
2015/06/25 15:39:30.999	0.00685155473370013	-0.381523416223933	-1.54773015352847	-2.82320115842833	
2015/06/25 15:39:31.000	0.0046879058704264	-0.386571930238239	-1.55025441053562	-2.8066131838099	
2015/06/25 15:39:31.001	0.00288486515103163	-0.405323553719944	-1.55349988383053	-2.84267399819779	
2015/06/25 15:39:31.002	-0.0111788524602476	-0.419026663187345	-1.5574665734132	-2.96347772639724	
2015/06/25 15:39:31.003	-0.0183910153378267	-0.430566123791471	-1.55133623496726	-2.98763847203713	
2015/06/25 15:39:31.004	-0.0266850026470426	-0.433090380798624	-1.55386049197441	-2.99737489192186	
2015/06/25 15:39:31.005	-0.0194728397694635	-0.435614637805776	-1.55458170826217	-3.11276949796313	
2015/06/25 15:39:31.006	-0.0212758804888583	-0.439941935532324	-1.55494231640605	-3.15856673223576	
2015/06/25 15:39:31.007	-0.0306516922297111	-0.45148139613645	-1.54989380239174	-3.15964855666739	
2015/06/25 15:39:31.008	-0.0288486515103163	-0.452563220568087	-1.5524180593989	-3.18741538374607	
2015/06/25 15:39:31.009	-0.0378638551072902	-0.464463289316093	-1.55494231640605	-3.18741538374607	
2015/06/25 15:39:31.010	-0.0385850713950481	-0.466266330035487	-1.55818778970096	-3.1989548443502	
2015/06/25 15:39:31.011	-0.0407487202583218	-0.478887615071251	-1.54845136981623	-3.15460004265309	
2015/06/25 15:39:31.012	-0.0436335854093534	-0.474199709200824	-1.54953319424787	-3.03920543661182	
2015/06/25 15:39:31.013	-0.0436335854093534	-0.474199709200824	-1.54628772095295	-3.01071739324539	
2015/06/25 15:39:31.014	-0.0436335854093534	-0.474199709200824	-1.54232103137029	-2.99052333718816	
2015/06/25 15:39:31.015	-0.0457972342726272	-0.496196805977441	-1.54592711280908	-2.91515623511746	
2015/06/25 15:39:31.016	-0.0457972342726272	-0.496196805977441	-1.54736954538459	-2.85385285065804	
2015/06/25 15:39:31.017	-0.0670731147614854	-0.521799984192846	-1.5455665046652	-2.79615554763741	
2015/06/25 15:39:31.018	-0.0717610206319118	-0.522881808624483	-1.55277866754278	-2.78966460104759	
2015/06/25 15:39:31.019	-0.0645488577543327	-0.527209106351031	-1.55313927568665	-2.78281304631389	
2015/06/25 15:39:31.020	-0.0645488577543327	-0.527209106351031	-1.55313927568665	-2.79182824991086	
2015/06/25 15:39:31.021	-0.0645488577543327	-0.527209106351031	-1.5455665046652	-2.87008021713259	
2015/06/25 15:39:31.022	-0.0732034532074277	-0.529012147070425	-1.54592711280908	-2.9436442784839	
2015/06/25 15:39:31.023	-0.0732034532074277	-0.529012147070425	-1.5387149499315	-2.96131407753397	
2015/06/25 15:39:31.024	-0.0732034532074277	-0.529012147070425	-1.53835434178762	-3.0464175994894	
2015/06/25 15:39:31.025	-0.0732034532074277	-0.529012147070425	-1.54159981508253	-3.13476659473975	
2015/06/25 15:39:31.026	-0.0732034532074277	-0.529012147070425	-1.5455665046652	-3.15351821822145	
2015/06/25 15:39:31.027	-0.0818580486605226	-0.556778974149105	-1.54700893724071	-3.17118801727152	
2015/06/25 15:39:31.028	-0.0818580486605226	-0.556778974149105	-1.5369119092121	-3.19498815476753	
2015/06/25 15:39:31.029	-0.0887096033942227	-0.559303231156258	-1.5369119092121	-3.19318511404814	
2015/06/25 15:39:31.030	-0.0829398730921594	-0.556778974149105	-1.54232103137029	-3.19534876291141	
2015/06/25 15:39:31.031	-0.0818580486605226	-0.557860798580742	-1.53979677436313	-3.10844220023658	
2015/06/25 15:39:31.032	-0.0908732522574964	-0.5791366790696	-1.53474826034883	-3.02874780043933	
2015/06/25 15:39:31.033	-0.0930369011207701	-0.574448773199174	-1.53546947663659	-3.01756894797909	
2015/06/25 15:39:31.034	-0.094118725552407	-0.581300327932874	-1.52897853004676	-2.93751394003796	
2015/06/25 15:39:31.035	-0.0901520359697385	-0.574448773199174	-1.52897853004676	-2.89351974648473	
2015/06/25 15:39:31.036	-0.0912338604013754	-0.580939719788995	-1.52140575902531	-2.84952555293149	
2015/06/25 15:39:31.037	-0.0894308196819806	-0.57553059763081	-1.52573305675185	-2.81021926524869	
2015/06/25 15:39:31.038	-0.0955611581279228	-0.578054854637963	-1.52897853004676	-2.8048101430905	
2015/06/25 15:39:31.039	-0.0919550766891333	-0.586709450091058	-1.5232087997447	-2.7997616290762	
2015/06/25 15:39:31.040	-0.0944793336962859	-0.592479180393121	-1.5318633951978	-2.79074642547922	
2015/06/25 15:39:31.041	-0.0944793336962859	-0.592479180393121	-1.53258461148555	-2.80444953494662	
2015/06/25 15:39:31.042	-0.0944793336962859	-0.592479180393121	-1.53078157076616	-2.92453204685832	
2015/06/25 15:39:31.043	-0.0944793336962859	-0.592479180393121	-1.51924211016203	-2.9385957644696	
2015/06/25 15:39:31.044	-0.0944793336962859	-0.592479180393121	-1.52284819160082	-2.97754144400852	
2015/06/25 15:39:31.045	-0.0995278477105913	-0.589954923385969	-1.52753609747125	-3.06120253338844	
2015/06/25 15:39:31.046	-0.093758117408528	-0.591036747817606	-1.53042096262228	-3.12034226898459	
2015/06/25 15:39:31.047	-0.093758117408528	-0.591036747817606	-1.5300603544784	-3.14450301462448	
2015/06/25 15:39:31.048	-0.093758117408528	-0.591036747817606	-1.52681488118349	-3.16000916481127	
2015/06/25 15:39:31.049	-0.093758117408528	-0.591036747817606	-1.52753609747125	-3.16794254397661	
2015/06/25 15:39:31.050	-0.093758117408528	-0.591036747817606	-1.52717548932737	-3.15351821822145	
2015/06/25 15:39:31.051	-0.093758117408528	-0.591036747817606	-1.52861792190289	-3.12034226898459	
2015/06/25 15:39:31.052	-0.0962823744156807	-0.592479180393121	-1.52825731375901	-3.02802658415158	
2015/06/25 15:39:31.053	-0.0962823744156807	-0.592479180393121	-1.52609366489573	-2.99521124305859	
2015/06/25 15:39:31.054	-0.0962823744156807	-0.592479180393121	-1.53619069292434	-2.98403239059834	
2015/06/25 15:39:31.055	-0.0962823744156807	-0.592479180393121	-1.53402704406107	-2.91876231655625	
2015/06/25 15:39:31.056	-0.0962823744156807	-0.592479180393121	-1.53330582777331	-2.86322866239889	
2015/06/25 15:39:31.057	-0.0973641988473176	-0.605100465428885	-1.53114217891004	-2.81995568513342	
2015/06/25 15:39:31.058	-0.0930369011207701	-0.605100465428885	-1.53655130106822	-2.83510122717634	
2015/06/25 15:39:31.059	-0.0988066314228334	-0.601494383990095	-1.53222400334168	-2.78641912775268	
2015/06/25 15:39:31.060	-0.0948399418401649	-0.601854992133974	-1.5300603544784	-2.80372831865887	
2015/06/25 15:39:31.060	-0.101330888429986	-0.600773167702337	-1.5300603544784	-2.79831919650068	
2015/06/25 15:39:31.061	-0.100249063998349	-0.602576208421732	-1.53619069292434	-2.87729238001017	
2015/06/25 15:39:31.062	-0.0991672395667123	-0.5996913432707	-1.52609366489573	-2.96455955082888	
2015/06/25 15:39:31.063	-0.0952005499840438	-0.601133775846216	-1.52969974633452	-2.97177171370646	
2015/06/25 15:39:31.064	-0.0959217662718018	-0.5996913432707	-1.52429062417634	-3.06372679039559	
2015/06/25 15:39:31.065	-0.0980854151350755	-0.599330735126821	-1.52429062417634	-3.14161814947345	
2015/06/25 15:39:31.066	-0.0948399418401649	-0.59644586997579	-1.52429062417634	-3.15351821822145	
2015/06/25 15:39:31.067	-0.0930369011207701	-0.5996913432707	-1.52032393459367	-3.15568186708473	
2015/06/25 15:39:31.068	-0.104936969868776	-0.601854992133974	-1.51960271830591	-3.18453051859504	
2015/06/25 15:39:31.069	-0.10349453729326	-0.602936816565611	-1.52068454273755	-3.19318511404814	
2015/06/25 15:39:31.070	-0.0991672395667123	-0.601854992133974	-1.51960271830591	-3.18416991045116	
2015/06/25 15:39:31.071	-0.100609672142228	-0.597888302551306	-1.51599663686712	-3.1149331468264	
2015/06/25 15:39:31.072	-0.0955611581279228	-0.60329742470949	-1.51491481243549	-3.01720833983521	
2015/06/25 15:39:31.073	-0.101330888429986	-0.598248910695185	-1.51960271830591	-2.99881732449738	
2015/06/25 15:39:31.074	-0.0977248069911965	-0.604739857285006	-1.516357245011	-2.91299258625419	
2015/06/25 15:39:31.075	-0.0923156848330122	-0.604379249141127	-1.5181602857304	-2.86394987868665	
2015/06/25 15:39:31.076	-0.0923156848330122	-0.601494383990095	-1.51491481243549	-2.83041332130591	
2015/06/25 15:39:31.077	-0.100970280286107	-0.602576208421732	-1.51239055542833	-2.80300710237111	
2015/06/25 15:39:31.078	-0.094118725552407	-0.597527694407427	-1.51094812285282	-2.79254946619862	
2015/06/25 15:39:31.079	-0.104215753581018	-0.601494383990095	-1.51311177171609	-2.76297959840055	
2015/06/25 15:39:31.080	-0.0955611581279228	-0.599330735126821	-1.51311177171609	-2.79723737206905	
2015/06/25 15:39:31.082	-0.0959217662718018	-0.60329742470949	-1.51996332644979	-2.91299258625419	
2015/06/25 15:39:31.083	-0.100249063998349	-0.5996913432707	-1.51743906944264	-2.95193826579312	
2015/06/25 15:39:31.084	-0.0930369011207701	-0.597527694407427	-1.51455420429161	-2.98295056616671	
2015/06/25 15:39:31.085	-0.0966429825595597	-0.591036747817606	-1.51707846129876	-3.09185422561815	
2015/06/25 15:39:31.086	-0.0912338604013754	-0.591757964105363	-1.51527542057936	-3.13476659473975	
2015/06/25 15:39:31.087	-0.0908732522574964	-0.590315531529848	-1.516357245011	-3.16217281367455	
2015/06/25 15:39:31.088	-0.094118725552407	-0.591757964105363	-1.5181602857304	-3.17551531499807	
2015/06/25 15:39:31.089	-0.0952005499840438	-0.592839788537	-1.51888150201815	-3.19354572219202	
2015/06/25 15:39:31.090	-0.0919550766891333	-0.591397355961484	-1.51239055542833	-3.19138207332874	
2015/06/25 15:39:31.091	-0.0905126441136174	-0.587430666378816	-1.52248758345694	-3.16938497655213	
2015/06/25 15:39:31.092	-0.0962823744156807	-0.593921612968637	-1.52176636716919	-3.05218732979147	
2015/06/25 15:39:31.093	-0.0973641988473176	-0.591397355961484	-1.51599663686712	-3.02694475971994	
2015/06/25 15:39:31.094	-0.093758117408528	-0.591397355961484	-1.51924211016203	-2.99052333718816	
2015/06/25 15:39:31.095	-0.0977248069911965	-0.592839788537	-1.52068454273755	-2.88702879989491	
2015/06/25 15:39:31.096	-0.0966429825595597	-0.58959431524209	-1.52032393459367	-2.85818014838459	
2015/06/25 15:39:31.097	-0.0959217662718018	-0.597167086263548	-1.52825731375901	-2.83474061903246	
2015/06/25 15:39:31.098	-0.093758117408528	-0.588873098954332	-1.52609366489573	-2.82752845615488	
